,M10,M12,M14,M15,M16,M17,M18,M19,M2,M20,M21,M23,M24,M25,M26,M27,M28,M29,M3,M30,M31,M33,M35,M36,M37,M38,M39,M4,M40,M41,M43,M44,M45,M46,M47,M48,M5,M6,M7,M8,M9,P10,P12,P14,P15,P16,P17,P18,P19,P2,P20,P21,P23,P24,P25,P26,P27,P28,P29,P3,P30,P31,P33,P35,P36,P37,P38,P39,P4,P40,P41,P43,P44,P45,P46,P47,P48,P5,P6,P7,P8,P9
28.34,0,0,0,0,0,0,0,0.707439913,0,0,0,0,0,0,0,0,0,0.402484614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.545319423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.76285714,0,0,0,0,0,0,0,0.554043672,0,0,0,0,0,0,0,0,0.410526538,0.537665042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69263488,0,0,0,0,0,0,0,0,0,0,0,0.421901796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179015095,0,0,0,0.469938825,0,0,0,0,0,0,0,0,0,0
28.85,0,0,0,0,0,0,0,0.48291904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240818545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47456374,0,0,0,0,0
29.02866667,0,0,0,0,0,0,0,1.168508684,0,0,0,0,0,0,0,0,0,0.528057145,0,0,0,0.72285271,0,0.385310776,0,0,0,0,0,0,2.982914006,0,0,0.550797901,0,0,0,0,0,0,0,0,0,0,0,0.715075984,0,0,0,0,0,0,0.608901761,0.982270061,0,0,0,0,0,0,0,0,0.499789623,0,0,0,0,0.264237194,0,0,0,0.56230038,0,0.635942247,0.474299921,0,1.259269211,0,0,0,0,0
30.6275,0,0,0,0,0,0,0,0.399084836,0,0,0,0,0,0,0,0,0,0.199919556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426213171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47207848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.80365385,5.360249959,0,7.031889876,0,0,0,0,4.217110848,0,0,0,0,2.562967931,3.907857697,1.856301139,1.335377953,1.032187602,2.953132125,0,2.844241424,1.949325082,6.014874875,0,2.839462485,5.148449935,1.920747672,1.169229427,4.259376984,1.446244216,3.591307171,6.331011896,5.93968162,11.90547588,2.728040944,4.627325218,2.234901418,5.19652591,0,0,0,2.344088049,0,0,0,2.056897042,2.387956724,0,6.799679111,1.344900261,0,0,0,0,1.250681397,0,2.942242254,1.617071372,0.84538324,1.930137291,0,3.156693999,2.175695827,1.289624532,0,0,1.521798546,1.695520376,1.772665043,0,3.273724564,4.322063454,3.285998481,5.510650344,15.31325628,3.476771049,2.727029564,9.272877461,2.918824053,0,0,0,2.766920929
30.84333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.055213678,0,0,0,0,1.125093641,0,3.374888229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.88333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301357132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.136781702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.360230551,0,0,0,0
31.1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433304919,0,0,0,0,0,0.340165877,0,0,0,0,0,0,0,0,0.392135192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124865345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.5425,0,0,0,0,0,0,2.405757274,0,0,0,0,0,0.634184535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.300101799,0,0,0,0,0,0,0,0,0,0,0,0,0.879062494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.418666055,0,0,0,0.774679064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.64,0.830996534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176365704,0,0,0,0,0,0,0
32.61666667,0,0,0,0,0,0,0,0.479895197,0,0,0,0,0,0,0,0,3.232271394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800147403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.63655172,13.15861066,0,0,0,0,10.44228794,0,0,0,6.143027267,4.92148741,0,0,0,0,3.433054275,0,0,0,8.074983222,4.075344222,0,2.31164214,11.24492839,1.877480104,0,3.648267207,0,0,3.506749646,0,6.747854879,2.270824733,0,0,5.036352714,0,0,0,0,0,5.937081595,0,14.44922405,0,0,0,0,3.581885371,0,0,0,0,0,6.254926032,0,2.281687623,0,3.388340564,3.552872874,0,0,0,1.164174924,0,0.704716683,0,4.944970446,0,0,0,0,0,2.471520302,6.100918979,1.278272262,0,4.974320528,0,0,0,0
33.664,0,7.067691516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.336159929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.058858597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4795523,0,0,0,0.824489538,0,0,0,0,0,0
34.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280796569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33385187,0,0,0,0,0,0,0,0
34.26230769,2.694602311,0,0,0,0,0,0,0.998193978,0,0,0,0,0.69628146,0,0,0,2.842389981,1.00888916,0,4.362843918,1.736705662,0,0,2.637675417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387893357,0,0,0,0,0,0,0,0,0,0,0,0,0.595234019,0,0,0,0.49598353,0,0,0,0,1.047986498,0,0,0,0,0,0,1.312122533,0,0,0,0,0,0,0
34.2875,0,0,0,0,0,0,0,0,0,0,0,0,0.427923294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475364723,0,0,0,0,0,0,0.570736336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.669906607,0,0,0,0,0,0,0,0
34.325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581624764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247826188,0,0,0,0,0
34.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.614606509,0,0,0,0,0,0,1.839409711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08862272,0,0,0,0,0,0,2.952074111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277244568,0.22604125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311318035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268670105,0,0,0,0,0,0,0.236944294,0,0,0,0,0,0,0
35.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1381055,0,0,0,0,0,1.191815376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18686206,0,0,0,0,0,0,0.503081685,0,0,0,0,0,0,0
36.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.480720529,0,0,2.071586934,0,0,0,0,7.536120001,0,0,2.609385988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03239194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617307624,0,0,0,0.237254256,0,0,0,0,0,0,0,0,0,1.702205953,0,4.08766427,8.803396855,0,0,0
36.235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878235766,0,0,0,0,0.603895078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.28,1.010768302,1.485179649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816208198,0.400846004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.91333333,0,0,0,0,0,3.189988639,0,0,0,0,0,0,0,0,0,0,0.874011822,0,6.221588791,0,2.363088725,0,0,0,0,0,0,0,0.528953096,2.408866773,0,0,0,0,0,0,0,0,0,0,1.084228672,0,2.217471777,0,0,0,2.091630341,8.271600397,0,0,0,0,0,2.078133143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.362957209,0,0,0,0,0,0,0,0,0
36.94125,0,0,0,0,0,8.345904721,0,0,0,0,0,0,0,0,0,2.33465457,0.440694374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643518676,0,0,0,1.120513087,0,0,0,0.304076022,0,0,0,0,0,0,0,0,0,0,0,1.881360344,0,0,0,0,0.419943732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.97166667,0,0,0,0,0,0,0,0,0,0,0,0,0.266472772,0,0,0,0,0,0,0,1.203006261,0.643192939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274576065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.086310585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0702154,0,0,0
37.00818182,0,0.859003052,3.973937297,0,0,0,0,1.122828187,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44525771,0,0,0.25771088,0,0,0,0,0.103833229,2.77186941,0,0,0,0,1.081456187,0.955879689,0,0,0,0.802496106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.839389164,0,0,0,0
37.0488,0,2.007994643,4.896513034,0,0,0,0,0,0,0,0,0,1.219468845,0,0,0,0,1.752687194,6.108171222,3.100083147,0.609047647,0,0,0,0.805440031,0,1.550590671,0,0,0.340988201,0,0,0,0.730077094,0,0,0,0,0,0,0.862112437,0,0,0,2.679453554,1.598760497,0,0,1.426101025,0,0,0,0,0,0,0,0,0,0,0,2.049991442,2.374858375,0.689913466,0,3.736111071,0,0,1.339195004,0,0,2.926743101,0,0,0.614357241,2.091483941,0,0.731277582,0,4.148625986,0,0,0
37.07363636,4.621597252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.702148052,0,0,3.773406161,0,0,0,0,0,0,0,2.938484693,0.741379711,0,0,0.453927095,1.520032783,0,0,0,0,0,0,0,0,0,7.254570995,0,0,0,0,0,1.101386304,0,0,0,0,0,1.145967587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332774374,0,0,0,0,0
37.10666667,0,1.188799263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754325229,0,0,0,0,0,0,0,0,0,0,0,0,0.820816611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37.56363636,0,10.90175955,0,0,2.991628196,0,0,0,0,0,0,0,0,1.653879569,0,0,0,0,0,9.605533102,6.358266947,0,2.692878232,0,0,0,4.399707684,0,0,4.028989195,0,6.187443542,0,0,0,5.72079068,0,0,0,0,0,6.035061469,0,0,0,4.069932665,0,0,0,0,0,0,3.840492874,0,6.184823133,0,4.186008073,0,3.879161587,0,0,0,0,0,0,0,0,5.328555904,0,0,0,1.877708087,0,2.27458428,6.397775471,0,0,0,0,5.744529263,0,1.853265785
37.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.381645681,0,0,0,0,0.702918146,0,0,0,0,0,0,0,0,0,0,0,0
38.5183871,12.50632539,8.809266028,0,4.357698648,0,13.75545274,0,0,0,0,5.770538074,0,0,2.47431752,1.676040318,0,2.048333069,0,0,9.090805969,0,0,3.03457009,11.46050262,0,0,4.138611865,1.786244869,0.6517416,0,0,4.643530942,0,0,0,0,3.051743662,0,0,6.409157555,0,5.431307292,4.71215442,22.43736668,0,0,0,0,4.186865544,0,15.42052301,0,0,0,6.001702208,0,3.057917104,5.294798987,3.370490179,0,0,0,0,0,0,0,0,5.366082406,0,0,0,1.160306297,0,2.339394994,6.633192042,0,0,0,0,0,0,2.25697055
38.54714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.388846477,0,0,0,0,0,0,0,0,3.480931226,0,0,2.736754078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521894813,3.224887998,0,2.773245236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.420837774,0,0
42.72666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.395496682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442175721,0,0,0,0,0,0,0.738751602,0,0,0,0,0,0,0
